"syst","gen_sp","site","abund","ef","study"
"PA","Sapium_baccatum","VG-PSH-6",1,71.6519471290135,"TEAM"
"PA","Saraca_cauliflora","VG-PSH-3",12,1953.06751970019,"TEAM"
"PA","Saraca_cauliflora","VG-PSH-6",1,390.074309514372,"TEAM"
"PA","Saraca_declinata","VG-PSH-2",2,73.1537617742008,"TEAM"
"PA","Saraca_declinata","VG-PSH-3",1,232.12196530057,"TEAM"
"PA","Saraca_declinata","VG-PSH-6",2,245.41024396602,"TEAM"
"PA","Sarcotheca_monophylla","VG-PSH-1",5,21737.3112933653,"TEAM"
"PA","Sarcotheca_monophylla","VG-PSH-5",2,1665.74757792652,"TEAM"
"PA","Saurauia_pentapetala","VG-PSH-2",1,23.5685547924605,"TEAM"
"PA","Saurauia_pentapetala","VG-PSH-4",1,34.4107177864168,"TEAM"
"PA","Scaphium_linearicum","VG-PSH-1",2,207.0952936646,"TEAM"
"PA","Scaphium_macropodum","VG-PSH-1",4,1234.2545953754,"TEAM"
"PA","Scaphium_macropodum","VG-PSH-2",5,5833.09869249646,"TEAM"
"PA","Scaphium_macropodum","VG-PSH-4",4,2610.71197030694,"TEAM"
"PA","Scaphium_macropodum","VG-PSH-5",7,3596.25800049764,"TEAM"
"PA","Scaphium_macropodum","VG-PSH-6",8,553.958923172694,"TEAM"
"PA","Schoutenia_accrescens","VG-PSH-1",1,195.040781214893,"TEAM"
"PA","Schoutenia_accrescens","VG-PSH-4",1,185.832206504126,"TEAM"
"PA","Scolopia_spinosa","VG-PSH-2",1,29.337616110837,"TEAM"
"PA","Semecarpus_curtissii","VG-PSH-5",2,431.520522741709,"TEAM"
"PA","Shorea_acuminata","VG-PSH-1",5,637.888945058581,"TEAM"
"PA","Shorea_acuminata","VG-PSH-4",5,2607.07516989893,"TEAM"
"PA","Shorea_acuminata","VG-PSH-5",2,533.854382428621,"TEAM"
"PA","Shorea_bracteolata","VG-PSH-1",6,921.915860248845,"TEAM"
"PA","Shorea_bracteolata","VG-PSH-2",8,1584.8650924552,"TEAM"
"PA","Shorea_bracteolata","VG-PSH-4",2,4440.32603469645,"TEAM"
"PA","Shorea_bracteolata","VG-PSH-5",2,999.127365280303,"TEAM"
"PA","Shorea_bracteolata","VG-PSH-6",1,347.605422437376,"TEAM"
"PA","Shorea_curtisii","VG-PSH-2",1,39.0653650913634,"TEAM"
"PA","Shorea_curtisii","VG-PSH-4",6,343.876540859868,"TEAM"
"PA","Shorea_curtisii","VG-PSH-5",15,11128.7620416256,"TEAM"
"PA","Shorea_faguetiana","VG-PSH-4",1,5886.77596332094,"TEAM"
"PA","Shorea_faguetiana","VG-PSH-5",1,94.6954299156259,"TEAM"
"PA","Shorea_guiso","VG-PSH-1",2,78.4366496388047,"TEAM"
"PA","Shorea_guiso","VG-PSH-3",7,12231.547287063,"TEAM"
"PA","Shorea_lepidota","VG-PSH-1",4,3315.39581943087,"TEAM"
"PA","Shorea_leprosula","VG-PSH-1",6,2177.53169028151,"TEAM"
"PA","Shorea_leprosula","VG-PSH-2",6,9271.40457545341,"TEAM"
"PA","Shorea_leprosula","VG-PSH-4",1,299.103804329128,"TEAM"
"PA","Shorea_leprosula","VG-PSH-6",6,1955.77965833646,"TEAM"
"PA","Shorea_longisperma","VG-PSH-4",1,3431.43585182082,"TEAM"
"PA","Shorea_longisperma","VG-PSH-5",2,576.167686287919,"TEAM"
"PA","Shorea_macroptera","VG-PSH-1",28,3101.28061571109,"TEAM"
"PA","Shorea_macroptera","VG-PSH-4",1,116.55085444902,"TEAM"
"PA","Shorea_macroptera","VG-PSH-5",3,6912.97851765795,"TEAM"
"PA","Shorea_maxwelliana","VG-PSH-1",9,771.101978382664,"TEAM"
"PA","Shorea_maxwelliana","VG-PSH-2",7,2324.8145421764,"TEAM"
"PA","Shorea_maxwelliana","VG-PSH-4",1,27.6398640681608,"TEAM"
"PA","Shorea_multiflora","VG-PSH-2",3,327.793323336236,"TEAM"
"PA","Shorea_multiflora","VG-PSH-5",3,1092.84858598977,"TEAM"
"PA","Shorea_ochrophloia","VG-PSH-1",1,36.7346198643327,"TEAM"
"PA","Shorea_ochrophloia","VG-PSH-4",1,1458.11640748745,"TEAM"
"PA","Shorea_ovalis","VG-PSH-1",15,4780.2003810423,"TEAM"
"PA","Shorea_ovalis","VG-PSH-2",1,44.8544262964293,"TEAM"
"PA","Shorea_ovalis","VG-PSH-6",1,774.584774949195,"TEAM"
"PA","Shorea_ovalis ssp. sericea","VG-PSH-2",2,1811.83911554679,"TEAM"
"PA","Shorea_parviflora","VG-PSH-1",28,5606.36313848089,"TEAM"
"PA","Shorea_parvifolia","VG-PSH-2",1,538.547785898705,"TEAM"
"PA","Shorea_parvifolia","VG-PSH-4",4,2454.73397719821,"TEAM"
"PA","Shorea_parvifolia","VG-PSH-5",1,39.0653650913634,"TEAM"
"PA","Shorea_pauciflora","VG-PSH-1",1,32.3370522349292,"TEAM"
"PA","Shorea_pauciflora","VG-PSH-2",14,1664.8180767279,"TEAM"
"PA","Shorea_pauciflora","VG-PSH-4",5,2809.65369531272,"TEAM"
"PA","Sindora_coriacea","VG-PSH-1",2,1804.32419592824,"TEAM"
"PA","Sindora_echinocalyx","VG-PSH-2",1,257.051906185893,"TEAM"
"PA","Sindora_wallichii","VG-PSH-1",1,247.161330279025,"TEAM"
"PA","Sindora_wallichii","VG-PSH-4",1,21.8946307888115,"TEAM"
"PA","Sloanea_javanica","VG-PSH-2",2,130.12402599186,"TEAM"
"PA","Stelechocarpus_cauliflorus","VG-PSH-3",10,990.683081014117,"TEAM"
"PA","Sterculia_cuspidata","VG-PSH-2",1,225.439603438952,"TEAM"
"PA","Sterculia_macrophylla","VG-PSH-3",2,2863.78003954668,"TEAM"
"PA","Sterculia_parviflora","VG-PSH-1",2,70.1164131524796,"TEAM"
"PA","Sterculia_parviflora","VG-PSH-6",2,1535.29558241221,"TEAM"
"PA","Sterculia_parvifolia","VG-PSH-2",4,1651.59705880635,"TEAM"
"PA","Sterculia_parvifolia","VG-PSH-3",1,217.336113999581,"TEAM"
"PA","Sterculia_rubiginosa","VG-PSH-6",1,25.7618873364624,"TEAM"
"PA","Streblus_elongatus","VG-PSH-2",1,36.4703562181034,"TEAM"
"PA","Strombosia_javanica","VG-PSH-3",3,997.717037423793,"TEAM"
"PA","Styrax_benzoin","VG-PSH-2",2,1359.59399058075,"TEAM"
"PA","Styrax_benzoin","VG-PSH-4",2,115.92190759511,"TEAM"
"PA","Swintonia_schwenckei","VG-PSH-6",1,27.6400254331283,"TEAM"
"PA","Swintonia_spicifera","VG-PSH-5",2,397.36703150856,"TEAM"
"PA","Symplocos_crassifolia","VG-PSH-1",1,39.3295793425174,"TEAM"
"PA","Syzygium_castaneum","VG-PSH-1",1,67.0217436130585,"TEAM"
"PA","Syzygium_cerasiforme","VG-PSH-2",1,698.416372316357,"TEAM"
"PA","Syzygium_chloranthum","VG-PSH-1",6,476.178380506816,"TEAM"
"PA","Syzygium_chloranthum","VG-PSH-4",1,224.196959722461,"TEAM"
"PA","Syzygium_cinereum","VG-PSH-1",1,209.962373452913,"TEAM"
"PA","Syzygium_duthieanum","VG-PSH-1",3,248.274917312997,"TEAM"
"PA","Syzygium_filiforme","VG-PSH-4",1,88.5829063952045,"TEAM"
"PA","Syzygium_flosculiferum","VG-PSH-5",2,577.266164480988,"TEAM"
"PA","Syzygium_glaucum","VG-PSH-4",5,863.163306391354,"TEAM"
"PA","Syzygium_griffithii","VG-PSH-1",5,991.490099591995,"TEAM"
"PA","Syzygium_griffithii","VG-PSH-4",1,1129.51342337351,"TEAM"
"PA","Syzygium_griffithii","VG-PSH-5",2,990.44739751664,"TEAM"
"PA","Syzygium_inophyllum var. bernardi","VG-PSH-1",2,86.5966249484618,"TEAM"
"PA","Syzygium_inophyllum var. bernardi","VG-PSH-5",1,2031.47259228519,"TEAM"
"PA","Syzygium_koordersianum","VG-PSH-4",2,251.743341965804,"TEAM"
"PA","Syzygium_koordersianum","VG-PSH-5",1,33.6362402143097,"TEAM"
"PA","Syzygium_napiforme","VG-PSH-1",3,1403.01586786676,"TEAM"
"PA","Syzygium_napiforme","VG-PSH-4",4,461.309588072258,"TEAM"
"PA","Syzygium_nigrescens","VG-PSH-1",4,425.096038666854,"TEAM"
"PA","Syzygium_politum","VG-PSH-1",2,61.606972671566,"TEAM"
"PA","Syzygium_politum","VG-PSH-4",1,1044.5106013977,"TEAM"
"PA","Syzygium_polyanthum var. polyanthum","VG-PSH-1",1,176.796724993558,"TEAM"
"PA","Syzygium_pustulatum","VG-PSH-1",2,107.909480270228,"TEAM"
"PA","Syzygium_pustulatum","VG-PSH-5",3,837.900818972747,"TEAM"
"PA","Syzygium_pycnanthum","VG-PSH-1",1,36.7505304265631,"TEAM"
"PA","Syzygium_pycnanthum","VG-PSH-6",1,41.7482940381979,"TEAM"
"PA","Syzygium_ridleyi","VG-PSH-2",1,112.33752040408,"TEAM"
"PA","Syzygium_ridleyi","VG-PSH-4",1,134.226409721873,"TEAM"
"PA","Syzygium_rugosum","VG-PSH-2",1,306.840197956821,"TEAM"
"PA","Syzygium_rugosum","VG-PSH-4",1,251.75995896814,"TEAM"
"PA","Syzygium_rugosum","VG-PSH-5",2,1738.02259460587,"TEAM"
"PA","Syzygium_rugosum var. rugosum","VG-PSH-1",1,100.029557484527,"TEAM"
"PA","Syzygium_rugosum var. rugosum","VG-PSH-4",1,83.1760585440224,"TEAM"
"PA","Syzygium_singaporense","VG-PSH-1",1,35.1719192950813,"TEAM"
"PA","Syzygium_subdecussatum var. subdecussatum","VG-PSH-4",1,71.7647376451359,"TEAM"
"PA","Syzygium_syzygioides","VG-PSH-2",2,2655.98971095188,"TEAM"
"PA","Syzygium_syzygioides","VG-PSH-4",1,80.5505803423464,"TEAM"
"PA","Syzygium_unknown","VG-PSH-6",1,83.1760585440224,"TEAM"
"PA","Syzygium_valdevenosum var. valdevenosum","VG-PSH-1",1,368.499862325768,"TEAM"
"PA","Tabernaemontana_corymbosa","VG-PSH-1",2,147.719663042201,"TEAM"
"PA","Tarenna_maingayi","VG-PSH-4",1,25.4189895333528,"TEAM"
"PA","Teijsmanniodendron_coriaceum","VG-PSH-5",1,173.97943121083,"TEAM"
"PA","Ternstroemia_penangiana","VG-PSH-4",2,221.624370412316,"TEAM"
"PA","Timonius_wallichianus","VG-PSH-2",1,141.425624975752,"TEAM"
"PA","Timonius_wallichianus","VG-PSH-3",1,30.7647175473115,"TEAM"
"PA","Trigoniastrum_hypoleucum","VG-PSH-5",3,285.641054869487,"TEAM"
"PA","Trigonopleura_malayana","VG-PSH-5",1,21.5027543681587,"TEAM"
"PA","Triomma_malaccensis","VG-PSH-1",2,109.938007582269,"TEAM"
"PA","Urophyllum_glabrum","VG-PSH-1",1,27.1773852775357,"TEAM"
"PA","Urophyllum_glabrum","VG-PSH-2",2,62.5718364238628,"TEAM"
"PA","Vatica_cuspidata","VG-PSH-4",1,4131.16463344338,"TEAM"
"PA","Vatica_odorata","VG-PSH-1",1,37.7280273470446,"TEAM"
"PA","Vatica_pauciflora","VG-PSH-4",2,136.978887683395,"TEAM"
"PA","Vatica_pauciflora","VG-PSH-5",1,1003.08773420378,"TEAM"
"PA","Vernonia_arborea","VG-PSH-6",21,1820.33061722043,"TEAM"
"PA","Vitex_gamosepala","VG-PSH-2",57,3123.80752379814,"TEAM"
"PA","Vitex_gamosepala","VG-PSH-4",1,20.84758421077,"TEAM"
"PA","Vitex_pinnata","VG-PSH-3",2,2283.12136375857,"TEAM"
"PA","Xanthophyllum_affine","VG-PSH-1",1,664.108638772183,"TEAM"
"PA","Xanthophyllum_affine","VG-PSH-4",1,1293.96351871821,"TEAM"
"PA","Xanthophyllum_amoneum","VG-PSH-4",1,692.931141378565,"TEAM"
"PA","Xanthophyllum_amoneum","VG-PSH-5",1,773.271378107548,"TEAM"
"PA","Xanthophyllum_ellipticum","VG-PSH-1",1,47.203085089263,"TEAM"
"PA","Xanthophyllum_ellipticum","VG-PSH-4",1,76.5617411859527,"TEAM"
"PA","Xanthophyllum_eurhynchum","VG-PSH-5",2,127.564233525014,"TEAM"
"PA","Xanthophyllum_griffithii","VG-PSH-1",1,60.7900759748094,"TEAM"
"PA","Xanthophyllum_griffithii","VG-PSH-6",1,79.1892532858734,"TEAM"
"PA","Xanthophyllum_obscurum","VG-PSH-5",2,1842.07207127125,"TEAM"
"PA","Xanthophyllum_rufum","VG-PSH-1",2,61.9327620898217,"TEAM"
"PA","Xanthophyllum_rufum","VG-PSH-2",1,151.491998452109,"TEAM"
"PA","Xerospermum_noronhianum","VG-PSH-1",13,848.443509671644,"TEAM"
"PA","Xerospermum_noronhianum","VG-PSH-2",4,8144.2827306827,"TEAM"
"PA","Xerospermum_noronhianum","VG-PSH-3",9,5898.68114987363,"TEAM"
"PA","Xerospermum_noronhianum","VG-PSH-6",3,2320.88420689403,"TEAM"
"PA","Xylopia_ferruginea","VG-PSH-4",4,222.05588551313,"TEAM"
"PA","Xylopia_ferruginea var. oxyantha","VG-PSH-4",2,267.823154376334,"TEAM"
"PA","Xylopia_fusca","VG-PSH-1",1,44.8745970068291,"TEAM"
"PA","Xylopia_magna","VG-PSH-1",2,87.9055633051251,"TEAM"
"PA","Zanthoxylum_myriacanthum","VG-PSH-6",1,96.81760696249,"TEAM"
"VB","Abarema_racemiflora","VG-VB-3",1,108.122960039011,"TEAM"
"VB","Alchornea_glandulosa","VG-VB-3",1,397.635954996778,"TEAM"
"VB","Alchornea_latifolia","VG-VB-4",1,20.4417723969611,"TEAM"
"VB","Alchornea_latifolia","VG-VB-5",19,3355.82605733655,"TEAM"
"VB","Alchorneopsis_floribunda","VG-VB-2",5,1321.76348274726,"TEAM"
"VB","Alchorneopsis_floribunda","VG-VB-4",1,1013.38358451738,"TEAM"
"VB","Amaioua_pedicellata","VG-VB-3",1,120.870295445063,"TEAM"
"VB","Amaioua_pedicellata","VG-VB-4",1,44.504978443876,"TEAM"
"VB","Ampelocera_macrocarpa","VG-VB-1",1,30.3188836591038,"TEAM"
"VB","Ampelocera_macrocarpa","VG-VB-2",2,61.5322461123883,"TEAM"
"VB","Ampelocera_macrocarpa","VG-VB-3",2,1118.26528235854,"TEAM"
"VB","Ampelocera_macrocarpa","VG-VB-4",1,382.82382947817,"TEAM"
"VB","Amphitecna_kennedy","VG-VB-5",2,67.0303470348905,"TEAM"
"VB","Anaxagorea_crassipetala","VG-VB-1",7,192.590528443745,"TEAM"
"VB","Anaxagorea_crassipetala","VG-VB-2",11,247.80295349097,"TEAM"
"VB","Andira_inermis","VG-VB-1",2,1006.06870615795,"TEAM"
"VB","Andira_inermis","VG-VB-2",2,177.645893042939,"TEAM"
"VB","Andira_inermis","VG-VB-3",1,43.4786016484128,"TEAM"
"VB","Annona_amazonica","VG-VB-4",1,112.835832904359,"TEAM"
"VB","Annona_subnubila","VG-VB-1",2,44.5157144927069,"TEAM"
"VB","Annona_subnubila","VG-VB-3",1,25.3128804125023,"TEAM"
"VB","Apeiba_membranacea","VG-VB-1",3,2312.7081344858,"TEAM"
"VB","Apeiba_membranacea","VG-VB-2",5,753.439615242365,"TEAM"
"VB","Apeiba_membranacea","VG-VB-3",4,2162.09674183224,"TEAM"
"VB","Ardisia_fimbrillifera","VG-VB-1",2,62.9260405042084,"TEAM"
"VB","Ardisia_fimbrillifera","VG-VB-2",1,28.4468741038217,"TEAM"
"VB","Ardisia_fimbrillifera","VG-VB-3",2,112.657600657528,"TEAM"
"VB","Ardisia_fimbrillifera","VG-VB-4",1,271.068179536839,"TEAM"
"VB","Ardisia_standleyana","VG-VB-3",4,113.728504596709,"TEAM"
"VB","Aspidosperma_spruceanum","VG-VB-3",1,3769.35177488351,"TEAM"
"VB","Astrocaryum_confertum","VG-VB-2",1,43.0390188388158,"TEAM"
"VB","Astrocaryum_confertum","VG-VB-4",1,58.0814642748431,"TEAM"
"VB","Balizia_elegans","VG-VB-1",1,78.8334373036267,"TEAM"
"VB","Balizia_elegans","VG-VB-2",1,2720.49623384923,"TEAM"
"VB","Beilschmiedia_costaricensis","VG-VB-3",2,82.3397205369332,"TEAM"
"VB","Billia_colombiana","VG-VB-3",1,137.094848680692,"TEAM"
"VB","Billia_hippocastanum","VG-VB-3",1,185.721360365822,"TEAM"
"VB","Billia_hippocastanum","VG-VB-5",3,4664.34759647376,"TEAM"
"VB","Borojoa_panamensis","VG-VB-1",1,18.7800341984318,"TEAM"
"VB","Borojoa_panamensis","VG-VB-4",7,243.14953619106,"TEAM"
"VB","Brosimum_guianense","VG-VB-2",1,380.842122766115,"TEAM"
"VB","Brosimum_guianense","VG-VB-3",13,4357.2052970925,"TEAM"
"VB","Brosimum_guianense","VG-VB-4",8,1283.10710117571,"TEAM"
"VB","Brosimum_lactescens","VG-VB-1",5,2754.17511426458,"TEAM"
"VB","Brosimum_lactescens","VG-VB-2",17,5347.1339007777,"TEAM"
"VB","Brosimum_lactescens","VG-VB-3",6,2883.36839609741,"TEAM"
"VB","Brosimum_lactescens","VG-VB-4",12,2348.00494092546,"TEAM"
"VB","Brunellia_costaricensis","VG-VB-5",4,521.381798609611,"TEAM"
"VB","Brunellia_costaricensis","VG-VB-6",1,521.428514869114,"TEAM"
"VB","Byrsonima_arthropoda","VG-VB-1",1,156.689401380735,"TEAM"
"VB","Byrsonima_arthropoda","VG-VB-2",1,1763.84417216272,"TEAM"
"VB","Byrsonima_arthropoda","VG-VB-3",1,347.199704752311,"TEAM"
"VB","Byrsonima_arthropoda","VG-VB-4",3,3128.31728258677,"TEAM"
"VB","Calatola_costaricensis","VG-VB-3",21,1558.72660398385,"TEAM"
"VB","Calatola_costaricensis","VG-VB-4",12,1198.26663870885,"TEAM"
"VB","Calophyllum_brasiliense","VG-VB-1",1,390.677902523668,"TEAM"
"VB","Calophyllum_brasiliense","VG-VB-3",2,1057.94186804973,"TEAM"
"VB","Calophyllum_brasiliense","VG-VB-4",2,813.422204263077,"TEAM"
"VB","Capparis_pittieri","VG-VB-1",3,110.170271692024,"TEAM"
"VB","Capparis_pittieri","VG-VB-4",1,28.3067312926224,"TEAM"
"VB","Carapa_nicaraguensis","VG-VB-2",1,1232.70870022969,"TEAM"
"VB","Carapa_nicaraguensis","VG-VB-3",13,1825.02253624413,"TEAM"
"VB","Carapa_nicaraguensis","VG-VB-4",6,1498.06471243681,"TEAM"
"VB","Casearia_arborea","VG-VB-1",5,1512.84112344226,"TEAM"
"VB","Casearia_arborea","VG-VB-2",31,4435.34198683795,"TEAM"
"VB","Casearia_arborea","VG-VB-3",1,80.3746788329435,"TEAM"
"VB","Casearia_arborea","VG-VB-4",4,309.155625890158,"TEAM"
"VB","Casearia_commersoniana","VG-VB-1",1,243.280653102233,"TEAM"
"VB","Casearia_commersoniana","VG-VB-4",1,24.4466249911028,"TEAM"
"VB","Casearia_sylvestris","VG-VB-1",1,133.164441023087,"TEAM"
"VB","Casearia_sylvestris","VG-VB-3",1,82.9618348237803,"TEAM"
"VB","Cassipourea_elliptica","VG-VB-1",1,173.973871516523,"TEAM"
"VB","Cassipourea_elliptica","VG-VB-3",5,200.747007969144,"TEAM"
"VB","Cassipourea_elliptica","VG-VB-4",5,193.318359130521,"TEAM"
"VB","Cecropia_insignis","VG-VB-2",3,667.531366101821,"TEAM"
"VB","Cecropia_insignis","VG-VB-3",1,193.242793071052,"TEAM"
"VB","Cecropia_polyphebia","VG-VB-5",2,39.3891069934838,"TEAM"
"VB","Cedrela_odorata","VG-VB-1",1,3018.37715430543,"TEAM"
"VB","Cedrela_odorata","VG-VB-2",1,1413.63072478932,"TEAM"
"VB","Cespedesia_spathulata","VG-VB-4",1,469.909699553309,"TEAM"
"VB","Chrysochlamys_allenii","VG-VB-5",40,1849.07293644473,"TEAM"
"VB","Chrysophyllum_colombianum","VG-VB-3",2,1798.79819814927,"TEAM"
"VB","Chrysophyllum_colombianum","VG-VB-4",3,3569.1365896448,"TEAM"
"VB","Chrysophyllum_venezuelanense","VG-VB-1",1,37.8944115947715,"TEAM"
"VB","Chrysophyllum_venezuelanense","VG-VB-3",1,22.4531557126478,"TEAM"
"VB","Cinnamomum_brenessi","VG-VB-3",1,87.3168959788509,"TEAM"
"VB","Clarisia_mexicana","VG-VB-2",2,54.7025300195519,"TEAM"
"VB","Clarisia_mexicana","VG-VB-4",1,56.6093801424923,"TEAM"
"VB","Clethra_consimilis","VG-VB-5",14,8538.77493223923,"TEAM"
"VB","Cleyera_theoides","VG-VB-5",1,44.2695049498747,"TEAM"
"VB","Clusia_salvinii","VG-VB-6",1,1759.9702781818,"TEAM"
"VB","Colubrina_spinosa","VG-VB-1",1,95.5270573916288,"TEAM"
"VB","Colubrina_spinosa","VG-VB-2",1,60.824590639919,"TEAM"
"VB","Conceveiba_pleiostemona","VG-VB-1",3,7270.88170824447,"TEAM"
"VB","Conceveiba_pleiostemona","VG-VB-2",1,395.050837319068,"TEAM"
"VB","Conceveiba_pleiostemona","VG-VB-3",1,127.175454842166,"TEAM"
"VB","Conceveiba_pleiostemona","VG-VB-4",1,32.0479904613816,"TEAM"
"VB","Cordia_bicolor","VG-VB-4",2,499.025337072338,"TEAM"
"VB","Cordia_dwyeri","VG-VB-3",2,599.448322822548,"TEAM"
"VB","Cordia_dwyeri","VG-VB-4",3,138.840499370817,"TEAM"
"VB","Cordia_lucidula","VG-VB-1",1,112.688989637308,"TEAM"
"VB","Cordia_lucidula","VG-VB-3",3,222.598375688297,"TEAM"
"VB","Cordia_porcata","VG-VB-3",1,23.0300548236609,"TEAM"
"VB","Cornus_disciflora","VG-VB-5",1,645.046357498437,"TEAM"
"VB","Couepia_polyandra","VG-VB-2",1,32.1999735104404,"TEAM"
"VB","Couepia_polyandra","VG-VB-3",6,1962.72406280591,"TEAM"
"VB","Couepia_polyandra","VG-VB-4",1,32.9978957156972,"TEAM"
"VB","Coussarea_hondensis","VG-VB-1",3,96.725703327509,"TEAM"
"VB","Coussarea_hondensis","VG-VB-3",8,359.477052135123,"TEAM"
"VB","Coussarea_nigrescens","VG-VB-3",2,60.0432691861624,"TEAM"
"VB","Coussarea_nigrescens","VG-VB-4",1,61.6456220554114,"TEAM"
"VB","Coussarea_psychotrioides","VG-VB-3",1,49.4904944442007,"TEAM"
"VB","Croton_schiedeanus","VG-VB-2",3,94.1474896255591,"TEAM"
"VB","Croton_schiedeanus","VG-VB-3",12,741.310695529627,"TEAM"
"VB","Croton_schiedeanus","VG-VB-4",11,410.13228193846,"TEAM"
"VB","Cupania_macrophylla","VG-VB-3",2,93.5100214926382,"TEAM"
"VB","Cupania_pseudostipularis","VG-VB-1",1,66.464288017777,"TEAM"
"VB","Cupania_pseudostipularis","VG-VB-4",1,1546.49093247985,"TEAM"
"VB","Cymbopetalum_costaricense","VG-VB-3",1,50.5850811383952,"TEAM"
"VB","Cymbopetalum_costaricense","VG-VB-4",1,20.8523305500846,"TEAM"
"VB","Dendrobangia_boliviana","VG-VB-3",11,2219.03319203408,"TEAM"
"VB","Dendrobangia_boliviana","VG-VB-4",17,7090.42765811426,"TEAM"
"VB","Dendropanax_arboreus","VG-VB-1",13,2579.57397521494,"TEAM"
"VB","Dendropanax_arboreus","VG-VB-2",14,1967.02489714604,"TEAM"
"VB","Dendropanax_arboreus","VG-VB-3",16,1981.8899018242,"TEAM"
"VB","Dendropanax_arboreus","VG-VB-4",12,1089.96197787006,"TEAM"
"VB","Dendropanax_caucanus","VG-VB-3",2,756.929580050059,"TEAM"
"VB","Dendropanax_gonatopodus","VG-VB-3",2,70.2176122388712,"TEAM"
"VB","Dussia_macroprophyllata","VG-VB-1",5,2349.34380789,"TEAM"
"VB","Dussia_macroprophyllata","VG-VB-2",2,661.528850328424,"TEAM"
"VB","Dussia_macroprophyllata","VG-VB-4",1,94.2437640733338,"TEAM"
"VB","Erythroxylum_macrophyllum","VG-VB-3",1,122.934616946192,"TEAM"
"VB","Eschweilera_aguilarii","VG-VB-3",2,97.4578887590347,"TEAM"
"VB","Eschweilera_collinsii","VG-VB-1",1,39.1579261962241,"TEAM"
"VB","Eschweilera_collinsii","VG-VB-4",1,45.8738418113399,"TEAM"
"VB","Eschweilera_costaricensis","VG-VB-3",1,295.388485663178,"TEAM"
"VB","Eschweilera_integrifolia","VG-VB-3",15,14299.6477239813,"TEAM"
"VB","Eschweilera_integrifolia","VG-VB-4",18,15080.8601020479,"TEAM"
"VB","Eugenia_bacilaris","VG-VB-1",1,156.534076538735,"TEAM"
"VB","Eugenia_corusca","VG-VB-3",4,139.844427958558,"TEAM"
"VB","Eugenia_glandulosopunctata","VG-VB-3",5,850.669985524568,"TEAM"
"VB","Eugenia_glandulosopunctata","VG-VB-4",1,65.1706047135189,"TEAM"
"VB","Eugenia_siggensii","VG-VB-5",2,168.002546256621,"TEAM"
"VB","Euterpe_precatoria","VG-VB-1",9,207.876733165148,"TEAM"
"VB","Euterpe_precatoria","VG-VB-2",26,618.223308308862,"TEAM"
"VB","Euterpe_precatoria","VG-VB-3",5,134.674096284028,"TEAM"
"VB","Euterpe_precatoria","VG-VB-4",22,571.18775263924,"TEAM"
"VB","Faramea_glandulosa","VG-VB-1",2,57.2396634223676,"TEAM"
"VB","Faramea_glandulosa","VG-VB-4",1,79.7013347453334,"TEAM"
"VB","Faramea_parvibractea","VG-VB-1",5,261.607038259672,"TEAM"
"VB","Faramea_parvibractea","VG-VB-2",10,503.424328854522,"TEAM"
"VB","Faramea_parvibractea","VG-VB-3",14,630.971426704003,"TEAM"
"VB","Faramea_parvibractea","VG-VB-4",10,448.858699470061,"TEAM"
"VB","Ferdinandusa_panamensis","VG-VB-4",2,65.4608816750381,"TEAM"
"VB","Garcinia_intermedia","VG-VB-1",1,103.402295748932,"TEAM"
"VB","Garcinia_intermedia","VG-VB-4",5,778.608486011273,"TEAM"
"VB","Goethalsia_meiantha","VG-VB-1",13,3514.26133188578,"TEAM"
"VB","Goethalsia_meiantha","VG-VB-2",2,803.719851941468,"TEAM"
"VB","Guarea_bullata","VG-VB-1",5,383.252887714249,"TEAM"
"VB","Guarea_bullata","VG-VB-2",4,253.338982136036,"TEAM"
"VB","Guarea_bullata","VG-VB-3",3,328.53540365679,"TEAM"
"VB","Guarea_ciliata","VG-VB-2",1,22.3932105161038,"TEAM"
"VB","Guarea_gentryi","VG-VB-3",3,856.064750594542,"TEAM"
"VB","Guarea_guidonia","VG-VB-1",8,7036.97811399255,"TEAM"
"VB","Guarea_guidonia","VG-VB-2",7,2237.81882841967,"TEAM"
"VB","Guarea_guidonia","VG-VB-3",1,66.2268940022526,"TEAM"
"VB","Guarea_guidonia","VG-VB-4",1,19.7210606046177,"TEAM"
"VB","Guarea_hoffmanniana","VG-VB-2",1,36.7961693674971,"TEAM"
"VB","Guarea_kunthiana","VG-VB-3",1,732.392989466206,"TEAM"
"VB","Guarea_microcarpa","VG-VB-4",1,74.1218858785873,"TEAM"
"VB","Guarea_pilosa","VG-VB-3",1,27.1199017770448,"TEAM"
"VB","Guarea_rhopalocarpa","VG-VB-1",8,281.701336683302,"TEAM"
"VB","Guarea_rhopalocarpa","VG-VB-2",5,242.406397249223,"TEAM"
"VB","Guarea_rhopalocarpa","VG-VB-3",5,951.685280435958,"TEAM"
"VB","Guarea_rhopalocarpa","VG-VB-4",4,415.497389374856,"TEAM"
"VB","Guatteria_aeruginosa","VG-VB-2",5,562.877552193562,"TEAM"
"VB","Guatteria_aeruginosa","VG-VB-3",12,2032.2578830303,"TEAM"
"VB","Guatteria_aeruginosa","VG-VB-4",3,824.228321841651,"TEAM"
"VB","Guatteria_amplifolia","VG-VB-3",4,156.010426636175,"TEAM"
"VB","Guatteria_amplifolia","VG-VB-4",1,23.6138992528377,"TEAM"
