"","Family","Genus","Species","Diameter","POM.Height","Sampling.Period","X1ha.Plot.X.Coordinate","X1ha.Plot.Y.Coordinate","X1ha.Plot.Number","Gen_sp","Year","density","biomass","carbon"
"1144","Lauraceae","Beilschmiedia","pendula",22.4,1.3,2010.01,29.1,3.5,"VG-BCI-4","Beilschmiedia_pendula","2010",0.573984848484848,323.93323256669,161.966616283345
"1145","Malvaceae","Hampea","appendiculata",24.6,1.3,2010.01,26.5,5.7,"VG-BCI-4","Hampea_appendiculata","2010",0.3175,228.923593485659,114.461796742829
"1146","Moraceae","Perebea","xanthochyma",13.5,1.3,2010.01,28.3,7.2,"VG-BCI-4","Perebea_xanthochyma","2010",0.487833333333333,72.2832700340231,36.1416350170115
"1147","Euphorbiaceae","Croton","billbergianus",16.5,1.3,2010.01,24.6,8.7,"VG-BCI-4","Croton_billbergianus","2010",0.514918367346939,129.875215121234,64.9376075606169
"1148","Myristicaceae","Virola","sebifera",25.2,1.3,2010.01,20.2,14.4,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,363.17264519062,181.58632259531
"1149","Fabaceae","Lonchocarpus","heptaphyllus",17.8,1.3,2010.01,26.3,14.7,"VG-BCI-4","Lonchocarpus_heptaphyllus","2010",0.740176470588235,228.137375191579,114.068687595789
"1150","Anacardiaceae","Tapirira","guianensis",59.6,3.1,2010.01,24,19.6,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,2972.11902367156,1486.05951183578
"1151","Urticaceae","Pourouma","bicolor",25.4,1.3,2010.01,31.6,13.6,"VG-BCI-4","Pourouma_bicolor","2010",0.38625,302.727215065042,151.363607532521
"1152","Anacardiaceae","Tapirira","guianensis",45.8,1.3,2010.01,33.1,12.7,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,1552.39238480598,776.19619240299
"1153","Myristicaceae","Virola","multiflora",12.8,1.3,2010.01,34.6,14.5,"VG-BCI-4","Virola_multiflora","2010",0.473015873015873,60.8481342066567,30.4240671033283
"1154","Boraginaceae","Cordia","bicolor",18.8,1.3,2010.01,35.9,13.3,"VG-BCI-4","Cordia_bicolor","2010",0.510488636363636,181.758340065827,90.8791700329135
"1155","Boraginaceae","Cordia","bicolor",40.3,1.3,2010.01,37.7,9.8,"VG-BCI-4","Cordia_bicolor","2010",0.510488636363636,1309.60021223318,654.800106116592
"1156","Burseraceae","Protium","tenuifolium",15,1.3,2010.01,37.4,9.8,"VG-BCI-4","Protium_tenuifolium","2010",0.575724137931034,112.815394893667,56.4076974468336
"1157","Myristicaceae","Virola","multiflora",22.7,1.3,2010.01,32.8,9.4,"VG-BCI-4","Virola_multiflora","2010",0.473015873015873,276.417869210403,138.208934605202
"1158","Boraginaceae","Cordia","bicolor",31.2,1.3,2010.01,35.8,2,"VG-BCI-4","Cordia_bicolor","2010",0.510488636363636,681.626323782946,340.813161891473
"1159","Erythropalaceae","Heisteria","concinna",14.7,1.3,2010.01,25.8,22.5,"VG-BCI-4","Heisteria_concinna","2010",0.69625,129.317271055818,64.6586355279091
"1160","Fabaceae","Lonchocarpus","heptaphyllus",30.8,1.3,2010.01,25.5,22.9,"VG-BCI-4","Lonchocarpus_heptaphyllus","2010",0.740176470588235,956.009678010386,478.004839005193
"1161","Arecaceae","Oenocarpus","mapora",11,1.3,2010.01,33.5,23.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,58.6165084076006,29.3082542038003
"1162","Arecaceae","Oenocarpus","mapora",10,1.3,2010.01,33.5,23.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,45.5103535269424,22.7551767634712
"1163","Malvaceae","Pachira","sessilis",34.8,1.3,2010.01,34.7,20.1,"VG-BCI-4","Pachira_sessilis","2010",0.439,775.66562987588,387.83281493794
"1164","Araliaceae","Dendropanax","arboreus",10,1.3,2010.01,32.7,39.4,"VG-BCI-4","Dendropanax_arboreus","2010",0.419833333333333,28.036336643279,14.0181683216395
"1165","Arecaceae","Socratea","exorrhiza",11,3,2010.01,35.3,38.8,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,19.782534018706,9.891267009353
"1166","Myristicaceae","Virola","sebifera",38.5,1.3,2010.01,37.5,39.4,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,1080.93125273291,540.465626366454
"1167","Erythropalaceae","Heisteria","concinna",32,1.3,2010.01,39.1,36.4,"VG-BCI-4","Heisteria_concinna","2010",0.69625,992.224595476171,496.112297738085
"1168","Urticaceae","Pourouma","bicolor",36.5,1.3,2010.01,37.8,30.3,"VG-BCI-4","Pourouma_bicolor","2010",0.38625,770.756586496889,385.378293248444
"1169","Myristicaceae","Virola","sebifera",24.8,1.3,2010.01,39.5,27.2,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,348.334317813616,174.167158906808
"1170","Erythropalaceae","Heisteria","acuminata",13.4,1.3,2010.01,20.8,46,"VG-BCI-4","Heisteria_acuminata","2010",0.69625,101.14863905097,50.5743195254852
"1171","Moraceae","Perebea","xanthochyma",11.5,1.3,2010.01,20.6,46.9,"VG-BCI-4","Perebea_xanthochyma","2010",0.487833333333333,47.2175420964691,23.6087710482345
"1172","Urticaceae","Pourouma","bicolor",45.8,3,2010.01,23.5,51.6,"VG-BCI-4","Pourouma_bicolor","2010",0.38625,1366.54951321392,683.274756606962
"1173","Chrysobalanaceae","Licania","hypoleuca",19.2,1.3,2010.01,20.2,58.5,"VG-BCI-4","Licania_hypoleuca","2010",0.811142857142857,305.287386463914,152.643693231957
"1174","Moraceae","Perebea","xanthochyma",19.1,1.3,2010.01,24.8,55.8,"VG-BCI-4","Perebea_xanthochyma","2010",0.487833333333333,181.09483568283,90.547417841415
"1175","Arecaceae","Oenocarpus","mapora",10,1.3,2010.01,28.7,58.8,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,45.5103535269424,22.7551767634712
"1176","Arecaceae","Welfia","regia",20.2,1.3,2010.01,28.2,51.2,"VG-BCI-4","Welfia_regia","2010",0.4,172.080160513551,86.0400802567756
"1177","Moraceae","Maquira","guianensis",12.9,1.3,2010.01,28.7,45.4,"VG-BCI-4","Maquira_guianensis","2010",0.5635,74.0014656696224,37.0007328348112
"1178","Fabaceae","Swartzia","simplex",11.6,1.3,2010.01,31.7,40.2,"VG-BCI-4","Swartzia_simplex","2010",0.841516129032258,83.3455418546307,41.6727709273154
"1179","Myristicaceae","Virola","multiflora",20.3,1.3,2010.01,32,47.1,"VG-BCI-4","Virola_multiflora","2010",0.473015873015873,206.152295305586,103.076147652793
"1180","Annonaceae","Oxandra","longipetala",11,1.3,2010.01,32.3,55.3,"VG-BCI-4","Oxandra_longipetala","2010",0.747857142857143,64.3239537813204,32.1619768906602
"1181","Chrysobalanaceae","Licania","hypoleuca",19,1.3,2010.01,34.4,58.5,"VG-BCI-4","Licania_hypoleuca","2010",0.811142857142857,296.97688871529,148.488444357645
"1182","Arecaceae","Socratea","exorrhiza",11.2,3,2010.01,39.4,58.4,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,20.7523232923401,10.3761616461701
"1183","Arecaceae","Oenocarpus","mapora",10.8,1.3,2010.01,37.8,50.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,55.828397084545,27.9141985422725
"1184","Myristicaceae","Virola","sebifera",16.1,1.3,2010.01,39.4,52.6,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,111.803112446635,55.9015562233175
"1186","Arecaceae","Oenocarpus","mapora",11.5,1.3,2010.01,35.4,48.4,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,65.9625998061025,32.9812999030512
"1187","Arecaceae","Oenocarpus","mapora",10.9,1.3,2010.01,35.4,48.4,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,57.2118366610777,28.6059183305389
"1188","Erythropalaceae","Heisteria","concinna",25.2,1.3,2010.01,39,44.2,"VG-BCI-4","Heisteria_concinna","2010",0.69625,534.567587767788,267.283793883894
"1189","Arecaceae","Oenocarpus","mapora",11.8,1.3,2010.01,21.8,23.5,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,70.6327512919466,35.3163756459733
"1190","Urticaceae","Cecropia","insignis",38.2,3,2010.01,24.7,29.4,"VG-BCI-4","Cecropia_insignis","2010",0.340379310344828,762.548594764224,381.274297382112
"1191","Fabaceae","Lonchocarpus","heptaphyllus",11,1.3,2010.01,20.7,36.7,"VG-BCI-4","Lonchocarpus_heptaphyllus","2010",0.740176470588235,63.6633313445979,31.8316656722989
"1192","Moraceae","Ficus","obtusifolia",153.2,2.5,2010.01,27.5,37.5,"VG-BCI-4","Ficus_obtusifolia","2010",0.411509803921569,23917.2867312395,11958.6433656197
"1193","Moraceae","Ficus","obtusifolia",39.5,2.5,2010.01,27.5,37.5,"VG-BCI-4","Ficus_obtusifolia","2010",0.411509803921569,1003.4923462269,501.746173113448
"1194","Clusiaceae","Calophyllum","longifolium",44.2,1.3,2010.01,28.6,38.9,"VG-BCI-4","Calophyllum_longifolium","2010",0.575632911392405,1863.18974101363,931.594870506816
"1195","Anacardiaceae","Tapirira","guianensis",11.8,1.3,2010.01,28.3,30.6,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,45.4762753488053,22.7381376744026
"1196","Humiriaceae","Vantanea","depleta",49.3,1.3,2010.01,27.4,27.3,"VG-BCI-4","Vantanea_depleta","2010",0.835,3548.68686983666,1774.34343491833
"1197","Moraceae","Brosimum","guianense",15.6,1.3,2010.01,34.5,1.4,"VG-BCI-4","Brosimum_guianense","2010",0.670818181818182,145.847081596091,72.9235407980456
"1198","Rubiaceae","Guettarda","ramuliflora",28.4,1.3,2010.01,31.7,1.6,"VG-BCI-4","Guettarda_ramuliflora","2010",0.743333333333333,778.576957782049,389.288478891025
"1199","Arecaceae","Oenocarpus","mapora",10.4,1.3,2010.01,28.8,65.5,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,50.5044937812826,25.2522468906413
"1200","Arecaceae","Oenocarpus","mapora",10.3,1.3,2010.01,28.8,65.5,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,49.2253588701202,24.6126794350601
"1201","Arecaceae","Oenocarpus","mapora",10.2,1.3,2010.01,28.8,65.5,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,47.9667086963928,23.9833543481964
"1202","Arecaceae","Socratea","exorrhiza",13.7,3,2010.01,28.9,72.1,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,35.436146653612,17.718073326806
"1203","Sapotaceae","Chrysophyllum","hirsutum",26,1.3,2010.01,28,72.3,"VG-BCI-4","Chrysophyllum_hirsutum","2010",0.654925925925926,545.474243854763,272.737121927381
"1204","Sapotaceae","Chrysophyllum","hirsutum",12.4,1.3,2010.01,28,72.3,"VG-BCI-4","Chrysophyllum_hirsutum","2010",0.654925925925926,77.4364092149906,38.7182046074953
"1206","Urticaceae","Pourouma","bicolor",35.8,1.9,2010.01,22.7,75.8,"VG-BCI-4","Pourouma_bicolor","2010",0.38625,733.646637263129,366.823318631564
"1207","Arecaceae","Socratea","exorrhiza",14.1,2,2010.01,22.8,79.5,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,38.2484169170782,19.1242084585391
"1208","Arecaceae","Oenocarpus","mapora",10.6,1.3,2010.01,32.9,79.1,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,53.1247225042341,26.5623612521171
"1209","Euphorbiaceae","Alchornea","latifolia",15.2,1.3,2010.01,33.2,75.1,"VG-BCI-4","Alchornea_latifolia","2010",0.412789473684211,83.7779699191954,41.8889849595977
"1210","Fabaceae","Andira","inermis",17.6,1.3,2010.01,36.1,75.3,"VG-BCI-4","Andira_inermis","2010",0.719925925925926,215.370374603486,107.685187301743
"1211","Vochysiaceae","Erisma","blancoa",14.8,1.3,2010.01,38.9,75.7,"VG-BCI-4","Erisma_blancoa","2010",0.5358,101.321444762438,50.6607223812189
"1212","Sapotaceae","Chrysophyllum","hirsutum",41,1.7,2010.01,37.3,74.2,"VG-BCI-4","Chrysophyllum_hirsutum","2010",0.654925925925926,1754.79545990608,877.397729953041
"1213","Anacardiaceae","Tapirira","guianensis",33.5,1.9,2010.01,32,66.31,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,703.307904450532,351.653952225266
"1214","Arecaceae","Welfia","regia",16.1,1.3,2010.01,31,71.3,"VG-BCI-4","Welfia_regia","2010",0.4,94.544913881047,47.2724569405235
"1215","Anacardiaceae","Tapirira","guianensis",42,2.9,2010.01,37.82,69.73,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,1249.26609469123,624.633047345616
"1216","Humiriaceae","Vantanea","depleta",22.2,1.3,2010.01,37.9,66.1,"VG-BCI-4","Vantanea_depleta","2010",0.835,460.292087187252,230.146043593626
"1217","Apocynaceae","Aspidosperma","spruceanum",29.8,1.3,2010.01,22.1,80.9,"VG-BCI-4","Aspidosperma_spruceanum","2010",0.747794520547945,887.02557764706,443.51278882353
"1218","Arecaceae","Socratea","exorrhiza",11,2.8,2010.01,28.9,82.5,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,19.782534018706,9.891267009353
"1219","Annonaceae","Oxandra","longipetala",12.3,1.3,2010.01,21.6,84.9,"VG-BCI-4","Oxandra_longipetala","2010",0.747857142857143,86.5429364258323,43.2714682129162
"1220","Arecaceae","Socratea","exorrhiza",14,3,2010.01,23.5,89.8,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,37.5328709139114,18.7664354569557
"1221","Arecaceae","Oenocarpus","mapora",10.3,1.3,2010.01,25.1,91.9,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,49.2253588701202,24.6126794350601
"1222","Arecaceae","Oenocarpus","mapora",10.2,1.3,2010.01,25.1,91.9,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,47.9667086963928,23.9833543481964
"1223","Arecaceae","Oenocarpus","mapora",10.2,1.3,2010.01,25.1,91.9,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,47.9667086963928,23.9833543481964
"1224","Burseraceae","Tetragastris","panamensis",51,3,2010.01,27.4,98.5,"VG-BCI-4","Tetragastris_panamensis","2010",0.7103,3283.13552619466,1641.56776309733
"1225","Apocynaceae","Aspidosperma","spruceanum",38.3,1.3,2010.01,39.3,98.8,"VG-BCI-4","Aspidosperma_spruceanum","2010",0.747794520547945,1686.42644230363,843.213221151813
"1227","Sapotaceae","Pouteria","campechiana",16,1.3,2010.01,39.5,89.5,"VG-BCI-4","Pouteria_campechiana","2010",0.714372222222222,166.088086716815,83.0440433584076
"1228","Malvaceae","Apeiba","membranacea",34.3,1.3,2010.01,35.1,85.4,"VG-BCI-4","Apeiba_membranacea","2010",0.278333333333333,473.921069921572,236.960534960786
"1229","Arecaceae","Socratea","exorrhiza",14.5,3,2010.01,35.1,81.4,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,41.1947149880055,20.5973574940028
"1230","Moraceae","Perebea","xanthochyma",13.1,1.3,2010.01,30.2,81.9,"VG-BCI-4","Perebea_xanthochyma","2010",0.487833333333333,66.7358752621436,33.3679376310718
"1231","Arecaceae","Socratea","exorrhiza",13.1,2.15,2010.01,30.6,86,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,31.4641297785303,15.7320648892652
"1232","Moraceae","Brosimum","guianense",19.1,1.3,2010.01,40.9,3,"VG-BCI-4","Brosimum_guianense","2010",0.670818181818182,249.022975899047,124.511487949523
"1233","Fabaceae","Tachigali","versicolor",22.2,1.3,2010.01,41.3,4,"VG-BCI-4","Tachigali_versicolor","2010",0.557333333333333,307.228890130573,153.614445065287
"1234","Myristicaceae","Virola","sebifera",17.8,1.3,2010.01,41,1,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,145.793069601407,72.8965348007034
"1235","Arecaceae","Oenocarpus","mapora",10.4,1.3,2010.01,40.1,4.8,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,50.5044937812826,25.2522468906413
"1236","Arecaceae","Oenocarpus","mapora",10.3,1.3,2010.01,40.1,4.8,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,49.2253588701202,24.6126794350601
"1237","Moraceae","Maquira","guianensis",15,1.3,2010.01,42.9,6.8,"VG-BCI-4","Maquira_guianensis","2010",0.5635,110.420027291259,55.2100136456296
"1238","Fabaceae","Andira","inermis",32.8,1.3,2010.01,44.5,7.1,"VG-BCI-4","Andira_inermis","2010",0.719925925925926,1093.13293843307,546.566469216536
"1239","Fabaceae","Inga","cocleensis",28,1.3,2010.01,46,6,"VG-BCI-4","Inga_cocleensis","2010",0.579769230769231,585.349365716726,292.674682858363
"1240","Arecaceae","Oenocarpus","mapora",11.3,1.3,2010.01,57.7,14,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,62.9591344010107,31.4795672005054
"1241","Arecaceae","Oenocarpus","mapora",11.3,1.3,2010.01,57.7,14,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,62.9591344010107,31.4795672005054
"1242","Arecaceae","Oenocarpus","mapora",11,1.3,2010.01,57.7,14,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,58.6165084076006,29.3082542038003
"1243","Anacardiaceae","Tapirira","guianensis",47.4,1.3,2010.01,58.6,8.5,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,1691.21775078734,845.608875393672
"1244","Myristicaceae","Virola","multiflora",25.5,1.3,2010.01,59,3.9,"VG-BCI-4","Virola_multiflora","2010",0.473015873015873,374.544792453101,187.272396226551
"1245","Chrysobalanaceae","Hirtella","americana",19,1.3,2010.01,54.2,3.2,"VG-BCI-4","Hirtella_americana","2010",0.782736842105263,286.576834159698,143.288417079849
"1246","Myristicaceae","Virola","multiflora",13.5,1.3,2010.01,40.9,21.5,"VG-BCI-4","Virola_multiflora","2010",0.473015873015873,70.0877364118596,35.0438682059298
"1247","Moraceae","Brosimum","alicastrum",19,1.3,2010.01,43.7,24,"VG-BCI-4","Brosimum_alicastrum","2010",0.670818181818182,245.600999596703,122.800499798351
"1248","Moraceae","Brosimum","guianense",19,1.3,2010.01,40.9,30.1,"VG-BCI-4","Brosimum_guianense","2010",0.670818181818182,245.600999596703,122.800499798351
"1249","Araliaceae","Schefflera","morototoni",56.3,1.3,2010.01,43.2,34.3,"VG-BCI-4","Schefflera_morototoni","2010",0.4273,2518.87790417449,1259.43895208724
"1250","Bignoniaceae","Jacaranda","copaia",37.9,1.3,2010.01,44.4,32.1,"VG-BCI-4","Jacaranda_copaia","2010",0.413321428571429,907.61355566315,453.806777831575
"1251","Myristicaceae","Virola","sebifera",10.3,1.3,2010.01,49.5,38.4,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,34.1663625832276,17.0831812916138
"1252","Erythropalaceae","Heisteria","concinna",10.2,1.3,2010.01,45.5,33.6,"VG-BCI-4","Heisteria_concinna","2010",0.69625,49.0048729711863,24.5024364855932
"1253","Moraceae","Pseudolmedia","spuria",35,1.3,2010.01,46.3,26.4,"VG-BCI-4","Pseudolmedia_spuria","2010",0.64444,1155.44966079136,577.72483039568
"1254","Fabaceae","Andira","inermis",16,1.3,2010.01,45,29.9,"VG-BCI-4","Andira_inermis","2010",0.719925925925926,167.379295968304,83.6896479841522
"1255","Lauraceae","Ocotea","dendrodaphne",12,1.3,2010.01,48.7,26.9,"VG-BCI-4","Ocotea_dendrodaphne","2010",0.522611650485437,56.6380083056336,28.3190041528168
"1256","Moraceae","Brosimum","guianense",11.5,1.3,2010.01,48.8,24.2,"VG-BCI-4","Brosimum_guianense","2010",0.670818181818182,64.9287032574175,32.4643516287087
"1257","Sapotaceae","Pouteria","torta",18.3,1.3,2010.01,47.4,20.5,"VG-BCI-4","Pouteria_torta","2010",0.714372222222222,236.891555891219,118.44577794561
"1258","Boraginaceae","Cordia","bicolor",24.9,1.3,2010.01,54.9,24.1,"VG-BCI-4","Cordia_bicolor","2010",0.510488636363636,379.895751595498,189.947875797749
"1259","Sapotaceae","Chrysophyllum","argenteum",16.5,1.3,2010.01,54.8,21.8,"VG-BCI-4","Chrysophyllum_argenteum","2010",0.654925925925926,165.188602528122,82.5943012640609
"1260","Arecaceae","Oenocarpus","mapora",10.7,1.3,2010.01,50.1,29.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,54.4660668682009,27.2330334341005
"1261","Malvaceae","Pachira","sessilis",37,1.3,2010.01,54,31.6,"VG-BCI-4","Pachira_sessilis","2010",0.439,906.884052008163,453.442026004081
"1262","Moraceae","Brosimum","guianense",11.6,1.3,2010.01,51.8,36.1,"VG-BCI-4","Brosimum_guianense","2010",0.670818181818182,66.4392551974858,33.2196275987429
"1263","Clusiaceae","Symphonia","globulifera",53.4,2.1,2010.01,51.7,39.8,"VG-BCI-4","Symphonia_globulifera","2010",0.618322580645161,3201.29969904153,1600.64984952077
"1264","Erythropalaceae","Heisteria","acuminata",10.1,1.3,2010.01,54.6,38.9,"VG-BCI-4","Heisteria_acuminata","2010",0.69625,47.7397795569913,23.8698897784956
"1265","Apocynaceae","Aspidosperma","spruceanum",64.8,1.3,2010.01,54.3,35.9,"VG-BCI-4","Aspidosperma_spruceanum","2010",0.747794520547945,6201.83450076548,3100.91725038274
"1266","Sapindaceae","Matayba","apetala",15.6,1.3,2010.01,56.5,29.5,"VG-BCI-4","Matayba_apetala","2010",0.75,163.062531937627,81.5312659688137
"1267","Burseraceae","Protium","panamense",12.4,1.3,2010.01,57.2,21,"VG-BCI-4","Protium_panamense","2010",0.575724137931034,68.0718355694131,34.0359177847066
"1268","Arecaceae","Oenocarpus","mapora",11.2,1.5,2010.01,58.3,24.7,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,61.4900361901295,30.7450180950647
"1269","Erythropalaceae","Heisteria","concinna",13.8,1.3,2010.01,58.8,21,"VG-BCI-4","Heisteria_concinna","2010",0.69625,109.362018070792,54.681009035396
"1270","Anacardiaceae","Tapirira","guianensis",57.3,1.55,2010.01,58.3,20.9,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,2700.30114190971,1350.15057095486
"1271","Clusiaceae","Calophyllum","longifolium",90,1.3,2010.01,40.3,49.5,"VG-BCI-4","Calophyllum_longifolium","2010",0.575632911392405,10356.9581766613,5178.47908833067
"1272","Annonaceae","Xylopia","macrantha",18.9,1.3,2010.01,48.8,51,"VG-BCI-4","Xylopia_macrantha","2010",0.593959183673469,214.456844789281,107.228422394641
"1273","Arecaceae","Oenocarpus","mapora",10.3,1.3,2010.01,45.7,47.5,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,49.2253588701202,24.6126794350601
"1274","Arecaceae","Oenocarpus","mapora",11,1.3,2010.01,49.8,42.2,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,58.6165084076006,29.3082542038003
"1275","Erythropalaceae","Heisteria","concinna",14.6,1.3,2010.01,53.6,40.7,"VG-BCI-4","Heisteria_concinna","2010",0.69625,126.997481055406,63.4987405277028
"1276","Malvaceae","Pachira","sessilis",31.2,1.3,2010.01,50.1,48.8,"VG-BCI-4","Pachira_sessilis","2010",0.439,586.171630131175,293.085815065588
"1277","Arecaceae","Oenocarpus","mapora",10.3,1.3,2010.01,52.5,47,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,49.2253588701202,24.6126794350601
"1278","Arecaceae","Socratea","exorrhiza",15.5,3,2010.01,50.2,51.5,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,49.1611007795352,24.5805503897676
"1279","Fabaceae","Abarema","barbouriana",39.1,1.9,2010.01,50.3,55.3,"VG-BCI-4","Abarema_barbouriana","2010",0.56675,1346.89711952855,673.448559764275
"1280","Arecaceae","Oenocarpus","mapora",11,1.3,2010.01,54,59.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,58.6165084076006,29.3082542038003
"1281","Arecaceae","Oenocarpus","mapora",10.5,1.3,2010.01,54,59.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,51.8042397816914,25.9021198908457
"1282","Arecaceae","Oenocarpus","mapora",10.6,1.3,2010.01,54,59.3,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,53.1247225042341,26.5623612521171
"1283","Erythropalaceae","Heisteria","concinna",22.6,1.3,2010.01,54.8,55.7,"VG-BCI-4","Heisteria_concinna","2010",0.69625,402.192335671921,201.096167835961
"1284","Burseraceae","Protium","panamense",21,1.3,2010.01,53.3,55.4,"VG-BCI-4","Protium_panamense","2010",0.575724137931034,274.302569412204,137.151284706102
"1285","Arecaceae","Oenocarpus","mapora",11.2,1.3,2010.01,59.7,49.7,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,61.4900361901295,30.7450180950647
"1286","Arecaceae","Oenocarpus","mapora",10.4,1.3,2010.01,59.7,49.7,"VG-BCI-4","Oenocarpus_mapora","2010",0.6815,50.5044937812826,25.2522468906413
"1287","Burseraceae","Protium","panamense",18.2,1.3,2010.01,57.4,43.1,"VG-BCI-4","Protium_panamense","2010",0.575724137931034,188.173584064225,94.0867920321124
"1288","Humiriaceae","Vantanea","depleta",58,2.25,2010.01,72.8,40.4,"VG-BCI-4","Vantanea_depleta","2010",0.835,5293.28467215381,2646.64233607691
"1289","Anacardiaceae","Tapirira","guianensis",26.4,1.3,2010.01,70.1,40.7,"VG-BCI-4","Tapirira_guianensis","2010",0.438777777777778,380.252874543858,190.126437271929
"1290","Fabaceae","Andira","inermis",22.3,1.3,2010.01,63.9,62,"VG-BCI-4","Andira_inermis","2010",0.719925925925926,401.560318974426,200.780159487213
"1291","Lauraceae","Ocotea","puberula",32.8,1.3,2010.01,64.9,64.7,"VG-BCI-4","Ocotea_puberula","2010",0.522611650485437,793.531651773411,396.765825886706
"1292","Erythropalaceae","Heisteria","concinna",18.8,1.3,2010.01,63.9,68.9,"VG-BCI-4","Heisteria_concinna","2010",0.69625,247.898259150841,123.94912957542
"1293","Arecaceae","Socratea","exorrhiza",13,3,2010.01,66.1,69.2,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,30.8304125735146,15.4152062867573
"1294","Arecaceae","Socratea","exorrhiza",12.9,3,2010.01,60.3,70.6,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,30.204679865152,15.102339932576
"1295","Arecaceae","Socratea","exorrhiza",12.8,3,2010.01,60.8,75.9,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,29.5868947870623,14.7934473935311
"1296","Erythropalaceae","Heisteria","concinna",26.1,1.3,2010.01,72.7,78.5,"VG-BCI-4","Heisteria_concinna","2010",0.69625,585.712880343594,292.856440171797
"1297","Myristicaceae","Virola","multiflora",17.5,1.3,2010.01,75.1,78.6,"VG-BCI-4","Virola_multiflora","2010",0.473015873015873,139.391259471259,69.6956297356293
"1298","Arecaceae","Socratea","exorrhiza",14.5,3,2010.01,78.1,73.1,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,41.1947149880055,20.5973574940028
"1299","Arecaceae","Socratea","exorrhiza",12.3,3,2010.01,76.8,73.1,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,26.6158792064164,13.3079396032082
"1300","Chrysobalanaceae","Licania","hypoleuca",36.1,1.3,2010.01,77.9,72,"VG-BCI-4","Licania_hypoleuca","2010",0.811142857142857,1573.81933855065,786.909669275325
"1301","Arecaceae","Socratea","exorrhiza",11.5,3,2010.01,79.1,71.5,"VG-BCI-4","Socratea_exorrhiza","2010",0.23,22.2617724950896,11.1308862475448
"1302","Burseraceae","Protium","panamense",12.6,1.3,2010.01,76.4,70.4,"VG-BCI-4","Protium_panamense","2010",0.575724137931034,71.0268842350893,35.5134421175447
"1303","Myristicaceae","Virola","sebifera",26.8,1.3,2010.01,73.9,65.1,"VG-BCI-4","Virola_sebifera","2010",0.473015873015873,426.261807149073,213.130903574536
